,ClassNumber,ClassLetter,Subgroup,LessonName,TeacherID,Week,Weekday,StartHour,StartMinute,EndHour,EndMinute,Room,Required,Teacher
936,11,Б,англ. Татьяна Петровна,Игра с математическими объектами,1,0,5,9,40,10,20,11,False,
937,11,Б,англ. Светлана Николаевна,Игра с математическими объектами,1,0,5,9,40,10,20,11,False,
938,11,Б,англ. Татьяна Петровна,Игра с математическими объектами,1,0,5,10,35,11,15,,False,
939,11,Б,англ. Светлана Николаевна,Игра с математическими объектами,1,0,5,10,35,11,15,,False,
940,11,В,англ. Татьяна Петровна,экономика,1,0,5,9,40,10,20,7,False,
941,11,В,англ. Светлана Николаевна,экономика,1,0,5,9,40,10,20,7,False,
942,11,В,англ. Татьяна Петровна,экономика,1,0,5,10,35,11,15,,False,
943,11,В,англ. Светлана Николаевна,экономика,1,0,5,10,35,11,15,,False,
944,8,А,англ. Татьяна Петровна,химия,1,0,5,11,25,12,5,2,True,
945,8,А,англ. Светлана Николаевна,химия,1,0,5,11,25,12,5,2,True,
946,8,А,англ. Татьяна Петровна,химия,1,0,5,12,15,12,55,,True,
947,8,А,англ. Светлана Николаевна,химия,1,0,5,12,15,12,55,,True,
948,8,Б,англ. Татьяна Петровна,черчение,1,0,5,11,25,12,5,4,True,
949,8,Б,англ. Светлана Николаевна,черчение,1,0,5,11,25,12,5,4,True,
950,8,Б,англ. Татьяна Петровна,черчение,1,0,5,12,15,12,55,,True,
951,8,Б,англ. Светлана Николаевна,черчение,1,0,5,12,15,12,55,,True,
952,9,А,англ. Татьяна Петровна,история,1,0,5,11,25,12,5,6,True,
953,9,А,англ. Светлана Николаевна,история,1,0,5,11,25,12,5,6,True,
954,9,А,англ. Татьяна Петровна,история,1,0,5,12,15,12,55,,True,
955,9,А,англ. Светлана Николаевна,история,1,0,5,12,15,12,55,,True,
956,9,В,англ. Татьяна Петровна,английский язык,1,0,5,11,25,12,5,8,True,
957,9,В,англ. Светлана Николаевна,английский язык,1,0,5,11,25,12,5,9,True,
958,9,В,англ. Татьяна Петровна,английский язык,1,0,5,12,15,12,55,,True,
959,9,В,англ. Светлана Николаевна,английский язык,1,0,5,12,15,12,55,,True,
960,10,В,англ. Татьяна Петровна,ОБЖ актовый зал,1,0,5,11,25,12,5,,False,
961,10,В,англ. Светлана Николаевна,ОБЖ актовый зал,1,0,5,11,25,12,5,,False,
962,10,В,англ. Татьяна Петровна,ОБЖ актовый зал,1,0,5,12,15,12,55,,False,
963,10,В,англ. Светлана Николаевна,ОБЖ актовый зал,1,0,5,12,15,12,55,,False,
964,11,В,англ. Татьяна Петровна,Политология (дистант),1,0,5,11,25,12,5,,False,
965,11,В,англ. Светлана Николаевна,Политология (дистант),1,0,5,11,25,12,5,,False,
966,11,В,англ. Татьяна Петровна,Политология (дистант),1,0,5,12,15,12,55,,False,
967,11,В,англ. Светлана Николаевна,Политология (дистант),1,0,5,12,15,12,55,,False,
